client_name,report_uuid,registrant_name,filing_year,amount,bill_id,bill_chamber,bill_type,bill_number,congress_number,introduced_date
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,hr5906-116,House of Representatives,hr,5906,116,2020-02-13
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,hr5906-116,House of Representatives,hr,5906,116,2020-02-13
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,hr5906-116,House of Representatives,hr,5906,116,2020-02-13
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,hr5906-116,House of Representatives,hr,5906,116,2020-02-13
CONOCOPHILLIPS,fa2b304d-05f7-4262-a3a1-8c68bdcc4cd7,CONOCOPHILLIPS,2019,1180000.00,hr2711-116,House of Representatives,hr,2711,116,2019-05-14
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,hr3300-116,House of Representatives,hr,3300,116,2019-06-18
SHELL OIL COMPANY,09d57c52-f426-4dcf-8eac-865baa523829,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1960000.00,hr1024-116,House of Representatives,hr,1024,116,2019-02-06
SHELL OIL COMPANY,ea879947-034a-438d-b6f1-9d8aaa027450,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1680000.00,hr1024-116,House of Representatives,hr,1024,116,2019-02-06
SHELL OIL COMPANY,f9475eb5-233e-4028-b5c9-7d8710599ba3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1520000.00,hr1024-116,House of Representatives,hr,1024,116,2019-02-06
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,hr3006-116,House of Representatives,hr,3006,116,2019-05-23
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1473-116,Senate,s,1473,116,2019-05-15
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1473-116,Senate,s,1473,116,2019-05-15
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1473-116,Senate,s,1473,116,2019-05-15
SHELL OIL COMPANY,09d57c52-f426-4dcf-8eac-865baa523829,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1960000.00,s458-116,Senate,s,458,116,2019-02-12
SHELL OIL COMPANY,d73e0c30-353b-4905-9c50-66d005425bba,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,2160000.00,s458-116,Senate,s,458,116,2019-02-12
SHELL OIL COMPANY,ea879947-034a-438d-b6f1-9d8aaa027450,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1680000.00,s458-116,Senate,s,458,116,2019-02-12
SHELL OIL COMPANY,f9475eb5-233e-4028-b5c9-7d8710599ba3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,1520000.00,s458-116,Senate,s,458,116,2019-02-12
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2293-116,Senate,s,2293,116,2019-07-25
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2364-116,Senate,s,2364,116,2019-07-31
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s2364-116,Senate,s,2364,116,2019-07-31
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1763-116,Senate,s,1763,116,2019-06-10
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1763-116,Senate,s,1763,116,2019-06-10
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1763-116,Senate,s,1763,116,2019-06-10
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s3944-116,Senate,s,3944,116,2020-06-11
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3944-116,Senate,s,3944,116,2020-06-11
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s1288-116,Senate,s,1288,116,2019-05-02
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s893-116,Senate,s,893,116,2019-03-27
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s893-116,Senate,s,893,116,2019-03-27
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s893-116,Senate,s,893,116,2019-03-27
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2840-116,Senate,s,2840,116,2019-11-12
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4775-116,Senate,s,4775,116,2020-09-30
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4775-116,Senate,s,4775,116,2020-09-30
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,s4947-116,Senate,s,4947,116,2020-12-02
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,s4947-116,Senate,s,4947,116,2020-12-02
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,hr2801-117,House of Representatives,hr,2801,117,2021-04-22
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,hr2801-117,House of Representatives,hr,2801,117,2021-04-22
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,sjres14-117,Senate,sjres,14,117,2021-03-25
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,sjres14-117,Senate,sjres,14,117,2021-03-25
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,sjres14-117,Senate,sjres,14,117,2021-03-25
BP AMERICA,bd7fce35-0c02-4b9f-8409-91fb3548cc17,"BP AMERICA, INC",2021,1350000.00,s3318-117,Senate,s,3318,117,2021-12-06
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s1953-117,Senate,s,1953,117,2021-05-27
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s1953-117,Senate,s,1953,117,2021-05-27
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,s1278-114,Senate,s,1278,114,2015-05-11
BP AMERICA,cbf13c44-6c5b-4771-abd7-e09c94e73651,"BP AMERICA, INC",2017,1720000.00,hjres37-115,House of Representatives,hjres,37,115,2017-01-30
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr1370-115,House of Representatives,hr,1370,115,2017-03-06
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr7173-115,House of Representatives,hr,7173,115,2018-11-27
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr7173-115,House of Representatives,hr,7173,115,2018-11-27
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,hr244-115,House of Representatives,hr,244,115,2017-01-04
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,hr1009-115,House of Representatives,hr,1009,115,2017-02-13
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,hr1009-115,House of Representatives,hr,1009,115,2017-02-13
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,hr1009-115,House of Representatives,hr,1009,115,2017-02-13
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr5040-115,House of Representatives,hr,5040,115,2018-02-15
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,hr5040-115,House of Representatives,hr,5040,115,2018-02-15
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,hr5040-115,House of Representatives,hr,5040,115,2018-02-15
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,hr5040-115,House of Representatives,hr,5040,115,2018-02-15
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr2825-115,House of Representatives,hr,2825,115,2017-06-08
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,hr2042-115,House of Representatives,hr,2042,115,2017-04-06
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,e39b999a-2529-445d-96fb-0fe69dae42a3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1910000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,hr1314-115,House of Representatives,hr,1314,115,2017-03-02
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5515-115,House of Representatives,hr,5515,115,2018-04-13
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5515-115,House of Representatives,hr,5515,115,2018-04-13
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr5515-115,House of Representatives,hr,5515,115,2018-04-13
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr6147-115,House of Representatives,hr,6147,115,2018-06-19
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr6147-115,House of Representatives,hr,6147,115,2018-06-19
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr6147-115,House of Representatives,hr,6147,115,2018-06-19
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr2810-115,House of Representatives,hr,2810,115,2017-06-07
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr2810-115,House of Representatives,hr,2810,115,2017-06-07
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr2810-115,House of Representatives,hr,2810,115,2017-06-07
BP AMERICA,16dd6ab8-796d-4847-b15a-144b8eb428ac,"BP AMERICA, INC",2017,1260000.00,hr2910-115,House of Representatives,hr,2910,115,2017-06-15
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr2910-115,House of Representatives,hr,2910,115,2017-06-15
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s3013-115,Senate,s,3013,115,2018-06-06
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3013-115,Senate,s,3013,115,2018-06-06
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3013-115,Senate,s,3013,115,2018-06-06
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3229-115,Senate,s,3229,115,2018-07-18
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3229-115,Senate,s,3229,115,2018-07-18
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,s3303-115,Senate,s,3303,115,2018-07-31
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s452-115,Senate,s,452,115,2017-02-27
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s452-115,Senate,s,452,115,2017-02-27
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s452-115,Senate,s,452,115,2017-02-27
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s69-115,Senate,s,69,115,2017-01-09
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s69-115,Senate,s,69,115,2017-01-09
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s69-115,Senate,s,69,115,2017-01-09
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s69-115,Senate,s,69,115,2017-01-09
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,hr3055-116,House of Representatives,hr,3055,116,2019-06-03
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
PHILLIPS 66,9f99b9ac-77bb-4ec8-81f6-d0879cfe7021,PHILLIPS 66,2021,1010000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
CONOCOPHILLIPS,f9c0e0ee-5787-4c26-9575-185ee6d17885,CONOCOPHILLIPS,2020,1040000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
CONOCOPHILLIPS,f9c0e0ee-5787-4c26-9575-185ee6d17885,CONOCOPHILLIPS,2020,1040000.00,hr133-116,House of Representatives,hr,133,116,2019-01-03
BP AMERICA,2b9c2b5c-e866-4b89-a768-a9c600284382,"BP AMERICA, INC",2020,1340000.00,hr5718-116,House of Representatives,hr,5718,116,2020-01-30
CONOCOPHILLIPS,38b1d7dc-7804-4088-b986-ad57226c475c,CONOCOPHILLIPS,2020,2180000.00,hr6201-116,House of Representatives,hr,6201,116,2020-03-11
CONOCOPHILLIPS,5b08326a-2883-4bea-9a08-fb08b424dc67,CONOCOPHILLIPS,2020,2180000.00,hr6201-116,House of Representatives,hr,6201,116,2020-03-11
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,hr6201-116,House of Representatives,hr,6201,116,2020-03-11
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,hr1957-116,House of Representatives,hr,1957,116,2019-03-28
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,hr1957-116,House of Representatives,hr,1957,116,2019-03-28
CONOCOPHILLIPS,fa2b304d-05f7-4262-a3a1-8c68bdcc4cd7,CONOCOPHILLIPS,2019,1180000.00,hr5221-116,House of Representatives,hr,5221,116,2019-11-21
BP AMERICA,b51b5105-6753-4025-b22a-4643f2b94226,"BP AMERICA, INC",2019,1230000.00,hr3206-116,House of Representatives,hr,3206,116,2019-06-11
BP AMERICA,f507946c-c953-4afd-92e3-40468e9fd6b9,"BP AMERICA, INC",2019,1260000.00,hr3206-116,House of Representatives,hr,3206,116,2019-06-11
CONOCOPHILLIPS,38b1d7dc-7804-4088-b986-ad57226c475c,CONOCOPHILLIPS,2020,2180000.00,hr1865-116,House of Representatives,hr,1865,116,2019-03-25
CONOCOPHILLIPS,5b08326a-2883-4bea-9a08-fb08b424dc67,CONOCOPHILLIPS,2020,2180000.00,hr1865-116,House of Representatives,hr,1865,116,2019-03-25
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,hr1865-116,House of Representatives,hr,1865,116,2019-03-25
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,hr1865-116,House of Representatives,hr,1865,116,2019-03-25
CONOCOPHILLIPS,fa2b304d-05f7-4262-a3a1-8c68bdcc4cd7,CONOCOPHILLIPS,2019,1180000.00,hr1865-116,House of Representatives,hr,1865,116,2019-03-25
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,hr2-116,House of Representatives,hr,2,116,2020-06-11
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,hr2-116,House of Representatives,hr,2,116,2020-06-11
SHELL OIL COMPANY,c5ebfefc-2586-4fe6-a95c-844d8e968b50,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1630000.00,hr2-116,House of Representatives,hr,2,116,2020-06-11
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,s287-116,Senate,s,287,116,2019-01-31
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s3687-116,Senate,s,3687,116,2020-05-12
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3687-116,Senate,s,3687,116,2020-05-12
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s3687-116,Senate,s,3687,116,2020-05-12
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s1060-116,Senate,s,1060,116,2019-04-08
BP AMERICA,40665a8c-f9c3-4f52-82ae-d14b57b23014,"BP AMERICA, INC",2019,1500000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s1060-116,Senate,s,1060,116,2019-04-08
BP AMERICA,b51b5105-6753-4025-b22a-4643f2b94226,"BP AMERICA, INC",2019,1230000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1060-116,Senate,s,1060,116,2019-04-08
BP AMERICA,f507946c-c953-4afd-92e3-40468e9fd6b9,"BP AMERICA, INC",2019,1260000.00,s1060-116,Senate,s,1060,116,2019-04-08
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s411-116,Senate,s,411,116,2019-02-07
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1372-116,Senate,s,1372,116,2019-05-08
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1372-116,Senate,s,1372,116,2019-05-08
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1372-116,Senate,s,1372,116,2019-05-08
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s3590-116,Senate,s,3590,116,2020-05-04
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3590-116,Senate,s,3590,116,2020-05-04
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s3269-116,Senate,s,3269,116,2020-02-11
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s3247-116,Senate,s,3247,116,2020-01-28
EXXON MOBIL CORPORATION,58620e13-6d1d-4ee4-b2af-3b41e0ffa003,EXXON MOBIL CORP,2021,1170000.00,hr3440-117,House of Representatives,hr,3440,117,2021-05-20
SHELL OIL COMPANY,4cce61fe-033a-4466-8e75-3284100d846b,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1950000.00,hr842-117,House of Representatives,hr,842,117,2021-02-04
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr842-117,House of Representatives,hr,842,117,2021-02-04
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,hr842-117,House of Representatives,hr,842,117,2021-02-04
